Area Code,Item Code,Element Code,Element Name,Num_2000,Symb_2000,Num_2001,Symb_2001,Num_2002,Symb_2002,Num_2003,Symb_2003,Num_2004,Symb_2004,Num_2005,Symb_2005
220,27,91,Exports - Qty (Mt),0.000, ,4.000, ,0.000,*,0.000,T,0.000,T,0.000, 
220,28,61,Imports - Qty (Mt),6697.181,*,14832.000,*,10235.000, ,9969.000, ,10192.000, ,17394.000, 
220,28,91,Exports - Qty (Mt),654.312, ,1710.000, ,2207.000, ,2627.000, ,3023.000, ,2888.000, 
220,31,41,Extr Rate (Hg/Mt),6650.000,C,6650.000,C,6650.000,C,6650.000,C,6650.000,C,6650.000,C
220,31,51,Production (Mt),4024.686,C,2054.025,C,2499.283,C,1068.897,C,1086.238,C,1329.920,C
220,31,61,Imports - Qty (Mt),16284.697,*,21455.000,*,11642.000, ,18161.000, ,16397.000, ,13362.000, 
220,31,91,Exports - Qty (Mt),577.872, ,157.000, ,100.000, ,413.000, ,333.000, ,495.000,*
220,32,61,Imports - Qty (Mt),2041.986, ,2137.000, ,1979.000, ,3742.000, ,3882.000, ,2768.000, 
220,32,91,Exports - Qty (Mt),46.823, ,4.000, ,77.000, ,270.000, ,629.000, ,48.000, 
220,34,61,Imports - Qty (Mt),131.827, ,140.000, ,232.000, ,173.000, ,227.000, ,117.000, 
220,34,91,Exports - Qty (Mt),0.085, ,0.085,T,0.000, ,1.000, ,3.000, ,2.000, 
220,35,41,Extr Rate (Hg/Mt),1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C,1000.000,C
220,35,51,Production (Mt),605.216,C,308.876,C,375.832,C,160.736,C,163.344,C,199.988,C
220,35,61,Imports - Qty (Mt),12762.569, ,3443.000, ,7548.000, ,9023.000, ,736.000, ,105.000,*
220,35,91,Exports - Qty (Mt),0.140, ,0.000,M,1.000, ,1.000, ,1.000, ,0.000,*
220,38,61,Imports - Qty (Mt),41.364, ,62.000, ,91.000, ,135.000, ,161.000, ,201.000, 
220,38,91,Exports - Qty (Mt),0.071, ,0.000,M,11.000,*,0.000, ,0.000,T,0.000, 
220,41,41,Extr Rate (Hg/Mt),9000.000,C,9000.000,C,9000.000,C,9000.000,C,9000.000,C,9000.000,C
220,41,51,Production (Mt),4050.000,C,5130.000,C,4860.000,C,3600.000,C,3600.000,C,4788.000,C
220,41,61,Imports - Qty (Mt),1309.188, ,1447.000, ,1323.000, ,1487.000, ,1889.000, ,1980.000, 
220,41,91,Exports - Qty (Mt),4580.215, ,5834.000, ,5355.000, ,4186.000, ,4774.000, ,6326.000, 
220,51,41,Extr Rate (Hg/Mt),63621.477,C,63675.707,C,63627.836,C,62827.227,C,63884.156,C,63620.590,C
220,51,51,Production (Mt),39848.000, ,46496.000, ,53581.000, ,30000.000,*,30000.000,*,33000.000,*
220,51,61,Imports - Qty (Mt),1038.702, ,1337.000, ,1252.000, ,5046.000, ,8619.000, ,9426.000, 
220,51,91,Exports - Qty (Mt),8859.641, ,8633.000, ,9214.000,*,8512.000, ,6676.000, ,9902.000, 
220,113,61,Imports - Qty (Mt),406.967, ,386.000, ,432.000, ,472.000, ,458.000, ,637.000, 
220,113,91,Exports - Qty (Mt),13.296, ,21.000, ,8.000, ,2.000, ,3.000, ,4.000, 
220,154,61,Imports - Qty (Mt),250.000,F,380.000,*,0.000,*,1.000, ,29.000,P,19.000, 
220,154,91,Exports - Qty (Mt),0.255, ,0.000, ,0.000, ,0.000, ,0.000, ,0.000,T
220,168,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
220,168,51,Production (Mt),3000.000,C,3000.000,C,2500.000,C,1500.000,C,2000.000,C,2000.000,C
220,168,61,Imports - Qty (Mt),908.934, ,816.000, ,1002.000, ,1200.000,*,1419.000, ,1822.000, 
220,168,91,Exports - Qty (Mt),3669.413,*,3371.000, ,2754.000, ,1899.000, ,2527.000, ,2059.000, 
220,172,61,Imports - Qty (Mt),2808.660, ,2358.000, ,2287.000, ,2549.000, ,2282.000, ,2005.000, 
220,172,91,Exports - Qty (Mt),2.622,*,2.000, ,4.000, ,2.000, ,28.000, ,2.000, 
220,632,61,Imports - Qty (Mt),13780.037, ,10396.000, ,10367.000, ,10444.000,*,5770.000, ,18843.000,*
220,632,91,Exports - Qty (Mt),104.976, ,160.000, ,111.000, ,93.000, ,111.000, ,34322.000, 
220,633,61,Imports - Qty (Mt),6707.393,*,5757.000, ,7826.000, ,8627.000, ,10973.000, ,19956.000,*
220,633,91,Exports - Qty (Mt),100425.271, ,124514.000, ,129471.000, ,95712.000, ,127572.000, ,88634.000, 
220,634,41,Extr Rate (Hg/Mt),5000.000,C,5000.000,C,5000.000,C,5000.000,C,5000.000,C,5000.000,C
220,634,51,Production (Mt),35500.000,*,25000.000,F,25000.000,F,17000.000,F,15000.000,F,15000.000,F
220,634,61,Imports - Qty (Mt),1958.566, ,2074.000, ,2216.000, ,2453.000, ,2575.000,*,3960.000, 
220,634,91,Exports - Qty (Mt),25241.583, ,25161.000, ,27997.000, ,25175.000, ,12451.000, ,14410.000, 
220,654,41,Extr Rate (Hg/Mt),4000.000,C,4000.000,C,4000.000,C,4000.000,C,4000.000,C,4000.000,C
220,654,51,Production (Mt),30905.318,C,22920.801,C,23368.400,C,15510.000,C,13878.400,C,14074.800,C
220,1242,41,Extr Rate (Hg/Mt),11071.482,C,11464.838,C,11366.120,C,12443.096,C,12127.172,C,11709.442,C
220,1242,51,Production (Mt),4200.000,F,4200.000,F,3900.000,F,4100.000,F,3700.000,F,4300.000,F
220,1242,61,Imports - Qty (Mt),665.305, ,659.000, ,611.000, ,627.000, ,831.000, ,693.000, 
220,1242,91,Exports - Qty (Mt),2312.058, ,2207.000, ,1866.000, ,2129.000, ,2444.000, ,2054.000, 
220,1275,41,Extr Rate (Hg/Mt),12500.000,C,12500.000,C,12500.000,C,12500.000,C,12500.000,C,12500.000,C
220,1275,51,Production (Mt),1188.191,C,2129.375,C,2271.250,C,1005.000,C,660.000,C,1081.250,C
220,1275,61,Imports - Qty (Mt),2507.785, ,1732.000, ,1641.000, ,2801.000, ,2241.000, ,3096.000, 
220,1275,91,Exports - Qty (Mt),102.446, ,398.000, ,481.000, ,111.000, ,50.000, ,5.000, 
221,18,61,Imports - Qty (Mt),3986.000, ,4779.000, ,4481.000, ,5856.000, ,4990.000, ,3891.000, 
221,18,91,Exports - Qty (Mt),109.000, ,20.000,*,18.000, ,95.000, ,116.000, ,1505.000, 
221,27,61,Imports - Qty (Mt),0.000,M,118.000, ,116.000, ,2.000, ,37832.000, ,88.000, 
221,28,61,Imports - Qty (Mt),19.000, ,24.000,*,0.000,*,29.000, ,79.000, ,4.000, 
221,28,91,Exports - Qty (Mt),0.000,T,3.000,*,0.000,*,0.000,T,0.000,T,0.000,T
221,31,61,Imports - Qty (Mt),136231.000, ,110376.000, ,114658.000, ,90780.000, ,124368.000, ,121658.000, 
221,31,91,Exports - Qty (Mt),2605.000, ,4355.000, ,2417.000, ,1008.000, ,2520.000, ,1343.000, 
221,32,61,Imports - Qty (Mt),0.000,T,15.000, ,0.000,*,249.000, ,788.000, ,0.000, 
221,32,91,Exports - Qty (Mt),0.000,M,139.000, ,0.000,*,0.000,T,0.000,T,0.000,T
221,34,61,Imports - Qty (Mt),2.000,T,195.000, ,200.000, ,30.000, ,84.000, ,42.000, 
221,34,91,Exports - Qty (Mt),0.000,T,0.000, ,6.000, ,4.000, ,1.000, ,0.000,*
221,35,61,Imports - Qty (Mt),0.000,M,1650.000, ,0.000,*,1262.000, ,3357.000, ,4590.000, 
221,38,61,Imports - Qty (Mt),10.000, ,112.000,*,15.000,*,635.000, ,277.000,*,2006.000, 
221,38,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
221,41,61,Imports - Qty (Mt),554.000, ,638.000, ,757.000, ,798.000, ,761.000, ,1093.000, 
221,41,91,Exports - Qty (Mt),6.000, ,0.000, ,2.000, ,0.000,*,38.000, ,26.000, 
221,51,61,Imports - Qty (Mt),8276.000, ,7765.000, ,10105.000, ,8503.000, ,8551.000, ,10360.000, 
221,51,91,Exports - Qty (Mt),19.000, ,0.000, ,46.000, ,214.000, ,0.000,*,0.000,T
221,113,61,Imports - Qty (Mt),199.000, ,46.000, ,66.000,*,6.000, ,9522.000,*,147.000, 
221,113,91,Exports - Qty (Mt),0.000, ,12.000, ,0.000,*,0.000,T,0.000,T,0.000,T
221,154,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000, ,0.000,T,0.000,T,0.000,T
221,155,61,Imports - Qty (Mt),0.000,M,0.000,M,2.000, ,0.000,*,0.000, ,0.000,T
221,168,61,Imports - Qty (Mt),948.000, ,1093.000, ,1338.000, ,1891.000, ,2663.000, ,2531.000, 
221,168,91,Exports - Qty (Mt),472.000, ,766.000, ,987.000, ,1280.000, ,2079.000, ,1606.000, 
221,172,61,Imports - Qty (Mt),1013.000, ,1183.000, ,1035.000, ,1668.000, ,1844.000, ,1884.000, 
221,172,91,Exports - Qty (Mt),0.000, ,0.000,T,21.000, ,80.000, ,0.000,*,0.000,T
221,632,61,Imports - Qty (Mt),150.000, ,200.000, ,102.000, ,75.000, ,162.000, ,243.000, 
221,632,91,Exports - Qty (Mt),4.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
221,633,61,Imports - Qty (Mt),30659.000, ,19208.000, ,33701.000,*,24130.000, ,27759.000, ,12266.000, 
221,633,91,Exports - Qty (Mt),11994.000, ,9799.000, ,11619.000, ,18244.000, ,15897.000, ,33758.000, 
221,634,61,Imports - Qty (Mt),4308.000, ,4222.000, ,19442.000,*,7284.000, ,7795.000, ,10054.000, 
221,634,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
221,654,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,14.000, 
221,846,61,Imports - Qty (Mt),0.000,M,0.000, ,16.000, ,0.000,*,0.000,T,1.000, 
221,1242,61,Imports - Qty (Mt),516.000, ,375.000,*,418.000, ,1053.000, ,1319.000, ,401.000, 
221,1242,91,Exports - Qty (Mt),605.000, ,754.000, ,1456.000, ,48.000, ,83.000, ,1955.000, 
221,1275,61,Imports - Qty (Mt),74.000, ,163.000, ,120.000,*,30.000, ,35.000, ,494.000, 
221,1275,91,Exports - Qty (Mt),3811.000, ,1286.000, ,22.000, ,62.000, ,105.000, ,0.000,*
222,18,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
222,18,51,Production (Mt),53055.211,C,53681.012,C,52057.199,C,50245.293,C,46747.172,C,51488.816,C
222,18,61,Imports - Qty (Mt),57.000, ,11.000, ,10.000, ,3.000, ,9.000, ,24.000, 
222,18,91,Exports - Qty (Mt),16485.000, ,18663.000, ,32017.000, ,43837.000, ,41577.000, ,47807.000, 
222,27,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,32.000, ,0.000,*
222,27,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
222,28,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
222,29,61,Imports - Qty (Mt),0.000,M,1.000, ,35.000, ,0.000,*,148.000, ,34.000, 
222,31,61,Imports - Qty (Mt),13842.000, ,9874.000, ,11384.000, ,18354.000, ,13750.000, ,17481.000, 
222,31,91,Exports - Qty (Mt),0.000, ,0.000, ,4.000, ,28.000, ,0.000,*,0.000,T
222,32,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
222,32,91,Exports - Qty (Mt),0.000,M,0.000, ,0.000,M,0.000,M,0.000,M,0.000,M
222,34,61,Imports - Qty (Mt),12.000, ,20.000, ,1.000, ,146.000, ,28.000, ,18.000, 
222,34,91,Exports - Qty (Mt),0.000, ,0.000, ,1.000, ,0.000,*,0.000,T,0.000,T
222,35,61,Imports - Qty (Mt),0.000,M,0.000,M,4.000, ,0.000,*,0.000,T,0.000,T
222,38,61,Imports - Qty (Mt),0.000, ,1.000, ,15.000, ,3.000, ,1.000, ,1.000, 
222,38,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,0.000,T
222,41,61,Imports - Qty (Mt),1895.000, ,1786.000, ,575.000, ,273.000, ,192.000, ,265.000, 
222,41,91,Exports - Qty (Mt),10.000, ,6.000, ,46.000, ,36.000, ,53.000, ,278.000, 
222,51,41,Extr Rate (Hg/Mt),65000.000,C,65000.000,C,65000.000,C,65000.000,C,65000.000,C,65000.000,C
222,51,51,Production (Mt),57246.805,C,67761.195,C,69862.000,C,62342.805,C,71318.000,C,65816.398,C
222,51,61,Imports - Qty (Mt),168.000, ,207.000, ,253.000, ,399.000, ,517.000, ,248.000, 
222,51,91,Exports - Qty (Mt),169.000, ,238.000, ,156.000, ,372.000, ,426.000, ,666.000, 
222,113,61,Imports - Qty (Mt),0.000, ,1.000, ,430.000, ,957.000, ,1.000, ,24.000, 
222,113,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,4.000, ,0.000,*
222,154,61,Imports - Qty (Mt),9.000, ,23.000, ,1.000, ,10.000, ,19.000, ,5.000, 
222,168,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
222,168,51,Production (Mt),2431.623,C,2449.151,C,3292.700,C,3157.753,C,3534.336,C,3066.890,C
222,168,61,Imports - Qty (Mt),384.000, ,549.000, ,391.000, ,463.000, ,601.000, ,624.000, 
222,168,91,Exports - Qty (Mt),1317.000, ,1421.000, ,2423.000, ,2958.000, ,4377.000, ,6495.000, 
222,171,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
222,171,51,Production (Mt),24.562,C,24.739,C,33.260,C,31.896,C,35.700,C,30.979,C
222,172,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
222,172,51,Production (Mt),2201.800,C,2606.200,C,2687.000,C,2397.800,C,2743.000,C,2531.400,C
222,172,61,Imports - Qty (Mt),7483.000, ,9056.000, ,10779.000, ,9292.000, ,8367.000, ,8563.000, 
222,172,91,Exports - Qty (Mt),2.000, ,6.000, ,22.000, ,10.000, ,25.000, ,32.000, 
222,632,61,Imports - Qty (Mt),2561.000, ,5997.000, ,1666.000, ,2715.000, ,4043.000, ,2860.000, 
222,632,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,2.000, ,3.000, ,0.000,*
222,633,41,Extr Rate (Hg/Mt),50000.000,C,50000.000,C,50000.000,C,50000.000,C,50000.000,C,50000.000,C
222,633,51,Production (Mt),48414.000,C,58281.000,C,57220.000,C,58399.000,C,55425.000,C,55312.000,C
222,633,61,Imports - Qty (Mt),355.000, ,724.000, ,478.000, ,625.000, ,1269.000, ,1926.000, 
222,633,91,Exports - Qty (Mt),13646.000,*,13202.000, ,41335.000, ,39049.000, ,43521.000, ,62694.000, 
222,634,41,Extr Rate (Hg/Mt),9000.000,C,9000.000,C,9000.000,C,9000.000,C,9000.000,C,9000.000,C
222,634,51,Production (Mt),1080.000,C,1080.000,C,1080.000,C,1080.000,C,1080.000,C,1080.000,C
222,634,61,Imports - Qty (Mt),488.000, ,546.000, ,793.000, ,944.000, ,533.000, ,573.000, 
222,634,91,Exports - Qty (Mt),1228.000, ,1998.000, ,1409.000, ,1534.000, ,977.000, ,1911.000, 
222,654,61,Imports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000,M,0.000,M,0.000,M
222,846,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,9816.000, 
222,846,91,Exports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,72.000, 
222,1242,41,Extr Rate (Hg/Mt),12000.000,C,12000.000,C,12000.000,C,12000.000,C,12000.000,C,12000.000,C
222,1242,51,Production (Mt),62445.602,C,36774.000,C,79290.000,C,69594.000,C,107317.195,C,98175.602,C
222,1242,61,Imports - Qty (Mt),0.000,*,0.000,*,0.000,*,0.000,*,0.000,*,46.000, 
222,1242,91,Exports - Qty (Mt),2255.000, ,1731.000, ,3736.000, ,5845.000, ,7946.000, ,16559.000, 
222,1275,61,Imports - Qty (Mt),2762.000, ,3595.000, ,3746.000, ,3488.000, ,4229.000, ,4223.000, 
222,1275,91,Exports - Qty (Mt),428.000, ,461.000, ,928.000, ,2974.000, ,3806.000, ,6786.000, 
223,18,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
223,18,51,Production (Mt),19000.000,C,27000.000,C,38000.000,C,59000.000,C,104000.000,F,142200.000,C
223,18,61,Imports - Qty (Mt),220.939, ,232.000, ,194.000, ,369.000, ,415.000, ,501.000, 
223,18,91,Exports - Qty (Mt),18584.365, ,26983.000, ,37972.000, ,59040.000, ,104116.000, ,142628.000, 
223,27,41,Yield (Hg/Ha),60344.828,C,61016.949,C,60000.000,C,57230.770,C,70000.000,C,70588.234,C
223,27,51,Production (Mt),350000.000, ,360000.000, ,360000.000, ,372000.000, ,490000.000, ,600000.000, 
223,27,61,Imports - Qty (Mt),299390.030,*,135069.000, ,292024.000, ,247724.000, ,35432.000, ,102197.000, 
223,27,91,Exports - Qty (Mt),334.648, ,234.000, ,181.000, ,379.000, ,298.000, ,298.000, 
223,28,61,Imports - Qty (Mt),234.000, ,0.000, ,2734.000, ,10035.000, ,26177.000, ,42193.000, 
223,28,91,Exports - Qty (Mt),34.295, ,49.000, ,58.000, ,48.000, ,79.000, ,77.000, 
223,31,41,Extr Rate (Hg/Mt),6000.000,C,6000.000,C,6000.000,C,6000.000,C,6000.000,C,6000.000,C
223,31,51,Production (Mt),375813.219,C,282951.000,C,377065.812,C,357627.000,C,297200.406,C,401405.406,C
223,31,61,Imports - Qty (Mt),146909.479, ,137967.000, ,131681.000, ,213518.000, ,103887.000, ,158423.000, 
223,31,91,Exports - Qty (Mt),1435.098, ,774.000, ,295.000, ,322.000, ,475.000, ,421.000, 
223,32,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
223,32,51,Production (Mt),4100.000,C,4000.000,C,1000.000,C,3400.000,C,500.000,C,500.000,C
223,32,61,Imports - Qty (Mt),0.000, ,0.000, ,1226.000, ,719.000, ,370.000, ,0.000,*
223,32,91,Exports - Qty (Mt),3980.490, ,3227.000, ,1464.000, ,3651.000, ,219.000, ,34.000, 
223,34,41,Extr Rate (Hg/Mt),8500.000,C,8500.000,C,8500.000,C,8500.000,C,8500.000,C,8500.000,C
223,34,51,Production (Mt),15.238,C,98.558,C,97.155,C,59.670,C,83.003,C,59.415,C
223,34,61,Imports - Qty (Mt),0.910, ,40.000, ,38.000, ,99.000,*,228.000, ,49.000, 
223,34,91,Exports - Qty (Mt),6.609, ,1.000, ,3.000, ,1.000, ,2.000, ,1.000, 
223,35,41,Extr Rate (Hg/Mt),800.000,C,800.000,C,800.000,C,800.000,C,800.000,C,800.000,C
223,35,51,Production (Mt),50108.430,C,37726.801,C,50275.441,C,47683.602,C,39626.719,C,53520.719,C
223,35,61,Imports - Qty (Mt),0.000, ,1.000, ,0.000,*,0.000,T,150.000, ,0.000,*
223,35,91,Exports - Qty (Mt),0.000, ,1.000, ,0.000,*,0.000,T,1.000, ,85.000, 
223,38,41,Extr Rate (Hg/Mt),7800.000,C,7800.000,C,7800.000,C,7800.000,C,7800.000,C,7800.000,C
223,38,51,Production (Mt),79.235,C,512.499,C,505.206,C,310.284,C,431.613,C,308.958,C
223,38,61,Imports - Qty (Mt),1.715, ,0.000, ,0.000,T,0.000,T,15.000, ,0.000,*
223,38,91,Exports - Qty (Mt),42.885, ,79.000, ,65.000, ,103.000, ,196.000, ,195.000, 
223,41,41,Extr Rate (Hg/Mt),9000.000,C,9000.000,C,9000.000,C,9000.000,C,9000.000,C,9000.000,C
223,41,51,Production (Mt),12600.000,C,25200.000,C,19170.000,C,28890.000,C,36090.000,C,70650.000,C
223,41,61,Imports - Qty (Mt),3397.199, ,3688.000, ,6429.000, ,8749.000, ,9047.000, ,7777.000, 
223,41,91,Exports - Qty (Mt),15453.647, ,28185.000, ,25151.000, ,37584.000, ,45122.000, ,78271.000, 
223,51,41,Extr Rate (Hg/Mt),65000.082,C,64999.891,C,65001.281,C,65000.316,C,65000.145,C,64999.953,C
223,51,51,Production (Mt),690366.000, ,771823.000, ,736016.000, ,784000.000, ,825000.000, ,896556.000, 
223,51,61,Imports - Qty (Mt),575.680, ,154.000, ,166.000, ,344.000, ,2680.000, ,2400.000, 
223,51,91,Exports - Qty (Mt),25733.813, ,27505.000, ,30749.000, ,42175.000, ,61839.000, ,77934.000, 
223,113,41,Extr Rate (Hg/Mt),5500.000,C,5500.000,C,5500.000,C,5500.000,C,5500.000,C,5500.000,C
223,113,51,Production (Mt),5500.000,C,5500.000,C,6600.000,C,5500.000,C,5500.000,C,5940.000,C
223,113,61,Imports - Qty (Mt),31.711, ,5.000, ,7.000, ,7.000, ,0.000,*,16.000, 
223,113,91,Exports - Qty (Mt),5101.533, ,5447.000, ,6573.000, ,5492.000, ,5334.000, ,5931.000, 
223,154,61,Imports - Qty (Mt),44.570, ,30.000, ,21.000, ,34.000, ,14.000, ,63.000, 
223,154,91,Exports - Qty (Mt),0.000, ,9680.000, ,22043.000,*,26819.000, ,38823.000, ,37274.000, 
223,155,61,Imports - Qty (Mt),0.000, ,6.000, ,101.000, ,62.000, ,41.000, ,1.000, 
223,155,91,Exports - Qty (Mt),0.000, ,4.000, ,2.000, ,20.000, ,0.000,*,0.000,T
223,168,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
223,168,51,Production (Mt),40620.000,C,43900.000,C,42400.000,C,54000.000,C,66100.000,C,72800.000,C
223,168,61,Imports - Qty (Mt),2894.349, ,2060.000, ,1077.000, ,1239.000, ,1591.000, ,1985.000, 
223,168,91,Exports - Qty (Mt),43438.408, ,45920.000, ,43462.000, ,55171.000, ,67654.000, ,74750.000, 
223,172,41,Extr Rate (Hg/Mt),11000.000,C,11000.000,C,11000.000,C,11000.000,C,11000.000,C,11000.000,C
223,172,51,Production (Mt),12606.918,C,1578.500,C,4503.400,C,6767.200,C,1288.100,C,13538.800,C
223,172,61,Imports - Qty (Mt),2947.726, ,2875.000, ,4430.000, ,27236.000, ,20517.000, ,19292.000, 
223,172,91,Exports - Qty (Mt),12517.029, ,2839.000, ,2679.000, ,13418.000, ,2829.000, ,4761.000, 
223,632,41,Extr Rate (Hg/Mt),2300.000,C,2300.000,C,2300.000,C,2300.000,C,2300.000,C,2300.000,C
223,632,51,Production (Mt),57960.000,C,41400.000,C,53360.000,C,39560.000,C,43700.000,C,46000.000,C
223,632,61,Imports - Qty (Mt),37.874, ,30.000, ,40.000, ,4661.000, ,32801.000, ,42013.000, 
223,632,91,Exports - Qty (Mt),2.343,*,2068.000, ,2604.000, ,13.000, ,19.000, ,1857.000, 
223,633,41,Extr Rate (Hg/Mt),35000.000,C,35000.000,C,35000.000,C,35000.000,C,35000.000,C,35000.000,C
223,633,51,Production (Mt),10631.653,C,5650.750,C,21890.402,C,72048.195,C,66416.344,C,98244.305,C
223,633,61,Imports - Qty (Mt),8894.292, ,7891.000, ,3838.000,*,9310.000, ,9267.000, ,8582.000, 
223,633,91,Exports - Qty (Mt),19105.555, ,13343.000, ,13511.000, ,30103.000, ,72788.000, ,103791.000, 
223,634,41,Extr Rate (Hg/Mt),2000.050,C,1998.329,C,2002.213,C,1999.498,C,1995.556,C,2001.784,C
223,634,51,Production (Mt),79602.000, ,78934.000, ,71479.000, ,67783.000, ,43104.000, ,53848.000, 
223,634,61,Imports - Qty (Mt),3480.415, ,3142.000, ,6419.000, ,7022.000, ,5940.000, ,3187.000, 
223,634,91,Exports - Qty (Mt),2726.034, ,3094.000, ,3620.000, ,4605.000, ,3874.000, ,5763.000, 
223,654,41,Extr Rate (Hg/Mt),2500.000,C,2500.000,C,2500.000,C,2500.000,C,2500.000,C,2500.000,C
223,654,51,Production (Mt),63000.000,C,45000.000,C,58000.000,C,43000.000,C,47500.000,C,50000.000,C
223,654,61,Imports - Qty (Mt),0.000, ,0.000, ,0.000,T,0.000,T,0.000,T,46829.000, 
223,654,91,Exports - Qty (Mt),5800.000, ,3100.000, ,3900.000, ,6000.000, ,2007.000, ,0.000,*
223,846,61,Imports - Qty (Mt),37335.892, ,2293.000, ,17942.000, ,23542.000, ,75637.000, ,115034.000, 
223,846,91,Exports - Qty (Mt),10.000, ,0.000, ,305.000, ,411.000, ,176.000, ,40.000, 
223,1242,41,Extr Rate (Hg/Mt),12052.821,C,12001.748,C,12006.521,C,12008.186,C,12003.703,C,12000.029,C
223,1242,51,Production (Mt),486903.000, ,498858.000, ,523752.000, ,570062.000, ,561025.000, ,624800.000, 
223,1242,61,Imports - Qty (Mt),309.971, ,375.000, ,40.000, ,112.000, ,171.000, ,8.000, 
223,1242,91,Exports - Qty (Mt),73897.090, ,71737.000, ,56370.000, ,64694.000, ,59524.000, ,94152.000, 
223,1275,41,Extr Rate (Hg/Mt),12300.000,C,12300.000,C,12300.000,C,12300.000,C,12300.000,C,12300.000,C
223,1275,51,Production (Mt),62951.219,C,61117.473,C,77942.641,C,89872.406,C,109846.375,C,118869.656,C
223,1275,61,Imports - Qty (Mt),15768.200, ,7909.000, ,11142.000, ,10320.000, ,8444.000, ,4045.000, 
223,1275,91,Exports - Qty (Mt),33638.353, ,18554.000, ,14309.000, ,22806.000, ,25604.000, ,45054.000, 
225,18,41,Extr Rate (Hg/Mt),100.000, ,100.000, ,100.000, ,100.000, ,100.000, ,100.000, 
225,18,51,Production (Mt),38.400,C,50.000,C,184.000,C,176.400,C,88.000,C,440.000,C
225,18,61,Imports - Qty (Mt),9100.000,*,12230.000,*,18543.000, ,24473.000, ,31565.000,P,25577.000,P
225,18,91,Exports - Qty (Mt),8384.000,*,9620.000,*,11014.000, ,22931.000, ,9237.000,P,14848.000,P
225,27,61,Imports - Qty (Mt),0.000,M,0.000,M,2153.000, ,6889.000, ,376.000,P,1128.000, 
225,27,91,Exports - Qty (Mt),0.000,M,0.000,M,0.000,M,0.000, ,0.000,F,363.000, 
225,28,61,Imports - Qty (Mt),0.000,M,0.000,M,2887.000, ,4292.000, ,553.000,P,4690.000, 
225,28,91,Exports - Qty (Mt),0.000,M,0.000,M,1102.000, ,599.000, ,400.000,F,370.000, 
225,31,61,Imports - Qty (Mt),431856.000, ,582680.000,*,613114.000, ,595668.000, ,715583.000,P,491936.000,P
225,31,91,Exports - Qty (Mt),104100.000,*,201100.000,*,279884.000, ,211002.000, ,148320.000,P,242254.000, 
225,32,41,Extr Rate (Hg/Mt),10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C,10000.000,C
225,32,51,Production (Mt),0.000,M,0.000,M,0.000,C,3000.000,C,3000.000,C,3000.000,C
225,32,61,Imports - Qty (Mt),0.000,M,0.000,M,1852.000, ,1407.000, ,1330.000,P,1782.000, 
225,32,91,Exports - Qty (Mt),0.000,M,0.000,M,3.000, ,235.000, ,2297.000,P,1778.000, 
225,34,61,Imports - Qty (Mt),0.000,M,0.000,M,113.000, ,267.000, ,1093.000,P,274.000, 
225,34,91,Exports - Qty (Mt),0.000,M,0.000,M,71.000, ,64.000, ,66.000,P,44.000, 
225,35,61,Imports - Qty (Mt),121.000,*,1800.000,*,463.000, ,354.000, ,878.000,P,5559.000, 
