Area Code,Item Code,Element Code,Element Name,Num_1995,Symb_1995,Num_1996,Symb_1996,Num_1997,Symb_1997,Num_1998,Symb_1998,Num_1999,Symb_1999,Num_2000,Symb_2000,Num_2001,Symb_2001,Num_2002,Symb_2002,Num_2003,Symb_2003,Num_2004,Symb_2004,Num_2005,Symb_2005,Num_2006,Symb_2006,Num_2007,Symb_2007
117,22,51,Production (Mt),19000,C,23000,C,30000,C,19000,C,13000,C,4000,C,0,C,0,C,0,T,0,T,0,T,0,T,0,T
118,16,41,Extr Rate (Hg/Mt),8100,C,8100,C,8100,C,8100,C,8100,C,8100,C,8100,C,8100,C,8100,C,8100,C,8100,C,8100,C,8100,C
118,16,51,Production (Mt),111589.648,C,219778.922,C,131565.875,C,131736.781,C,146806.016,C,161556.125,C,141088.234,C,187416.172,C,193166.375,C,199375.016,C,201933.812,C,207747.188,C,201087.359,C
118,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
118,18,51,Production (Mt),5704.583,C,11138.146,C,6699.894,C,6743.039,C,7496.701,C,8215.906,C,7156.512,C,9426.259,C,9746.119,C,10138.001,C,10247.391,C,10491.159,C,10252.368,C
119,16,41,Extr Rate (Hg/Mt),7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C
119,16,51,Production (Mt),144300,C,176280,C,164580,C,163800,C,154440,C,146640,C,117000,C,117000,C,107640,C,114659.992,C,113100.008,C,105300,C,97500,C
119,19,41,Extr Rate (Hg/Mt),300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C
119,19,51,Production (Mt),5550,C,6780,C,6330,C,6300,C,5940,C,5640,C,4500,C,4500,C,4140,C,4410,C,4350,C,4050,C,3750,C
119,20,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
119,20,51,Production (Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,1000,C,1000,C,1000,C,1000,C
119,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
119,22,51,Production (Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,5000,C,6000,C,6000,C,6000,C,4000,C
120,16,41,Extr Rate (Hg/Mt),7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C
120,16,51,Production (Mt),0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,21.6,C,0,C,0,C
121,16,41,Extr Rate (Hg/Mt),8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C
121,16,51,Production (Mt),328000,C,336000,C,346400,C,356000,C,352000,C,344000,C,344000,C,360000,C,382400,C,384000,C,384000,C,384000,C,356000,C
121,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
121,22,51,Production (Mt),9000,C,9000,C,9000,C,9000,C,4000,C,2000,C,2000,C,2000,C,2000,C,2000,C,4000,C,5000,C,5000,C
122,16,41,Extr Rate (Hg/Mt),8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C
122,16,51,Production (Mt),42651.855,C,44416.23,C,45270.473,C,47597.055,C,50572.406,C,26386.553,C,61470.727,C,42926.883,C,52924.508,C,63740.992,C,64726.793,C,66495.945,C,59489.281,C
123,16,41,Extr Rate (Hg/Mt),8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C
123,16,51,Production (Mt),43200,C,54840,C,58800,C,45840,C,36000,C,53784,C,12800,C,24760,C,31160,C,36307.199,C,29666.4,C,38094.398,C,24637.6,C
124,16,41,Extr Rate (Hg/Mt),7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C
124,16,51,Production (Mt),123804.922,C,122770.797,C,122166.719,C,124405.203,C,126000.07,C,121711.547,C,123418.438,C,117398.812,C,122610.266,C,123661.258,C,114371.82,C,118077.727,C,115232.758,C
124,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
124,18,51,Production (Mt),3099.581,C,3362.25,C,3534.019,C,3172.762,C,3600.019,C,3659.363,C,3255.113,C,2839.931,C,2938.538,C,3404.925,C,2972.044,C,3088.125,C,2665.087,C
124,20,41,Extr Rate (Hg/Mt),10000, ,10000, ,10000, ,10000, ,10000, ,10000, ,10000, ,10000, ,10000, ,10000, ,10000, ,10000, ,10000, 
124,20,51,Production (Mt),4132.775,C,4483,C,4712.025,C,4230.35,C,4800.025,C,4879.15,C,4340.15,C,3786.575,C,3918.05,C,4539.9,C,3962.725,C,4117.5,C,3553.45,C
124,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
124,22,51,Production (Mt),3099.581,C,3362.25,C,3534.019,C,3172.762,C,3600.019,C,3659.363,C,3255.113,C,2839.931,C,2938.538,C,3404.925,C,2972.044,C,3088.125,C,2665.087,C
126,16,41,Extr Rate (Hg/Mt),7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C,7800,C
126,16,51,Production (Mt),302640,C,374400,C,379080,C,354900,C,329940,C,397800,C,321360,C,336960,C,341640,C,340860,C,340860,C,300300,C,391560,C
126,19,41,Extr Rate (Hg/Mt),300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C
126,19,51,Production (Mt),11640,C,14400,C,14580,C,13650,C,12690,C,15300,C,12360,C,12960,C,13140,C,13110,C,13110,C,11550,C,15060,C
126,20,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
126,20,51,Production (Mt),500,C,500,C,500,C,500,C,500,C,800,C,500,C,500,C,500,C,4000,C,4500,C,6000,C,1500,C
126,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
126,22,51,Production (Mt),2000,C,2000,C,2000,C,2000,C,2000,C,3000,C,2000,C,2000,C,2000,C,0,C,0,C,0,C,0,C
128,16,41,Extr Rate (Hg/Mt),7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C,7400,C
128,16,51,Production (Mt),0,C,0.74,C,2.22,C,0,C,2.22,C,87.596,C,0,C,0,C,6.66,C,0,C,148,C,0.74,C,1.48,C
129,16,41,Extr Rate (Hg/Mt),7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
129,16,51,Production (Mt),55449.75,C,46104,C,16545,C,54412.797,C,45708.453,C,26113.715,C,32009.773,C,33414.297,C,39128.625,C,43918.5,C,40863,C,46237.5,C,89907.75,C
129,20,41,Extr Rate (Hg/Mt),0,C,0,C,0,C,0,C,0,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
129,20,51,Production (Mt),0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,T,0,T
129,22,41,Extr Rate (Hg/Mt),0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C
129,22,51,Production (Mt),0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,T,0,T
130,16,41,Extr Rate (Hg/Mt),7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
130,16,51,Production (Mt),12050.737,C,12645.127,C,15323.978,C,17575.881,C,12505.868,C,16790.559,C,16909.846,C,19504.236,C,23276.76,C,23341.74,C,25539.164,C,65066.742,C,64980.66,C
130,20,41,Extr Rate (Hg/Mt),12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C
130,20,51,Production (Mt),224.494,C,357.445,C,542.333,C,385.746,C,478.842,C,389.452,C,447.198,C,458.454,C,408.965,C,413.775,C,432.311,C,494.127,C,524.518,C
130,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
130,22,51,Production (Mt),124.719,C,198.581,C,301.296,C,214.304,C,266.023,C,216.362,C,248.443,C,254.697,C,227.203,C,229.875,C,240.173,C,274.515,C,291.399,C
131,16,41,Extr Rate (Hg/Mt),7000,C,7000,C,7000,C,7000,C,7000,C,7000,C,7000,C,7000,C,7000,C,7000,C,7000,C,7000,C,7000,C
131,16,51,Production (Mt),780689,C,778424.5,C,747810,C,769862.125,C,773284.375,C,790762.688,C,831816.312,C,977713.062,C,1084622,C,1183955.5,C,1308426,C,1337025.25,C,1351723.75,C
131,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
131,18,51,Production (Mt),1566.392,C,1573.949,C,1516.194,C,3103.212,C,1581.681,C,1723.905,C,1714.515,C,2006.606,C,2207.658,C,2423.833,C,2751.484,C,2749.522,C,2815.226,C
131,19,41,Extr Rate (Hg/Mt),200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C
131,19,51,Production (Mt),22305.4,C,22240.699,C,21366,C,21996.061,C,22093.84,C,22593.221,C,23766.18,C,27934.66,C,30989.199,C,33827.301,C,37383.602,C,38200.719,C,38620.68,C
131,20,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
131,20,51,Production (Mt),1566.392,C,1573.949,C,1516.194,C,1551.606,C,1581.681,C,1723.905,C,1714.515,C,2006.606,C,2207.658,C,2423.833,C,2751.484,C,2749.522,C,2815.226,C
131,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
131,22,51,Production (Mt),64222.074,C,64531.91,C,62163.957,C,62064.25,C,64848.91,C,70680.117,C,70295.094,C,82270.852,C,90513.977,C,99377.148,C,112810.844,C,112730.422,C,115424.25,C
132,16,41,Extr Rate (Hg/Mt),7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C
132,16,51,Production (Mt),0.72,C,1.44,C,0.72,C,0.72,C,0.72,C,0.72,C,1.44,C,2.16,C,2.16,C,1.44,C,2.16,C,2.16,C,3.6,C
133,16,41,Extr Rate (Hg/Mt),7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
133,16,51,Production (Mt),30040.182,C,12122.265,C,13386.3,C,25761.928,C,24576.229,C,24646.008,C,55878.617,C,25417.74,C,35220,C,22385.221,C,66622.422,C,91825.648,C,52135.77,C
133,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
133,18,51,Production (Mt),0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C
133,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
133,22,51,Production (Mt),0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C
134,16,41,Extr Rate (Hg/Mt),7094.267,C,7139.506,C,7194.251,C,7196.573,C,7368.549,C,7298.312,C,7193.141,C,7319.92,C,7261.74,C,7182.208,C,7046.07,C,7186.705,C,7114.013,C
134,16,51,Production (Mt),36500,F,35000,F,39800,F,33800,F,36500,F,38900,F,37500,F,37000,F,36000,F,27000,F,26000,F,19200,F,34000,F
134,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
134,18,51,Production (Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
134,19,41,Extr Rate (Hg/Mt),200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C
134,19,51,Production (Mt),1029,C,980.46,C,1106.439,C,939.336,C,990.697,C,1066,C,1042.66,C,1010.94,C,991.498,C,751.858,C,738,C,534.32,C,955.86,C
134,20,41,Extr Rate (Hg/Mt),12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C
134,20,51,Production (Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
135,16,41,Extr Rate (Hg/Mt),7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C
135,16,51,Production (Mt),756.72,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C
136,16,41,Extr Rate (Hg/Mt),8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C
136,16,51,Production (Mt),48488.062,C,40692.258,C,52102.559,C,68517.773,C,56887.273,C,48188.863,C,152294.562,C,192021.766,C,190983.844,C,224487.047,C,185581.969,C,220809.344,C,264790.812,C
137,16,41,Extr Rate (Hg/Mt),7748.126,C,7756.984,C,7530.903,C,7723.453,C,7368.632,C,7339.777,C,7540.286,C,7672.664,C,7708.814,C,7754.846,C,7851.45,C,7799.923,C,7806.401,C
137,16,51,Production (Mt),84374, ,89822, ,87790, ,81433, ,100769, ,114531, ,86144, ,112581, ,120636, ,83301, ,108858, ,125000,F,123000,F
137,18,41,Extr Rate (Hg/Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,10000,C,10000,C
137,18,51,Production (Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,1500,F,2000,F
138,16,41,Extr Rate (Hg/Mt),6999.455,C,6998.76,C,7034.629,C,7012.856,C,7000,C,7000,C,7000.511,C,7000,C,7000,C,7000.511,C,7000,C,7000,C,7000.737,C
138,16,51,Production (Mt),2696190, ,2596540, ,2602813, ,2580731, ,2625000,F,2660000,F,2740000,F,2730000,F,2765000,F,2740000,F,2765000,F,2800000,F,2850000,F
138,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
138,18,51,Production (Mt),7000,C,8000,C,25000,C,23000,C,23000,C,31000,C,33000,C,24800,C,26000,C,26000,C,31000,C,33000,C,40000,C
138,20,41,Extr Rate (Hg/Mt),12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C
138,20,51,Production (Mt),600,C,1320,C,960,C,120,C,1200,C,1680,C,1680,C,1440,C,1440,C,1440,C,1440,C,1680,C,960,C
138,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
138,22,51,Production (Mt),36700,C,44900,C,50200,C,27000,C,51400,C,48000,C,48000,C,60000,C,76000,C,81000,C,90000,C,110000,C,133000,C
141,16,41,Extr Rate (Hg/Mt),7347.222,C,7565.574,C,7800,C,7815.534,C,7816.092,C,7798.913,C,7790.698,C,7700,C,7797.927,C,7798.78,C,7799.972,C,7799.985,C,7799.979,C
141,16,51,Production (Mt),158700, ,92300, ,109200,F,161000,F,170000,F,143500,F,134000,F,154000,F,150500,F,127900,F,128081,F,138931,F,114765,F
143,16,41,Extr Rate (Hg/Mt),8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C
143,16,51,Production (Mt),3520676.25,C,4388543,C,4239381,C,3638864.75,C,3864124.5,C,4107015.25,C,4344792,C,4328559.5,C,4534472.5,C,4492997.5,C,4411476,C,4419753,C,4462107,C
143,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
143,18,51,Production (Mt),8504.822,C,10532.952,C,10174.868,C,8733.905,C,9276.635,C,9859.919,C,10432.4,C,10393.043,C,10887.719,C,10788.249,C,10595.165,C,10615.014,C,10719.543,C
143,20,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
143,20,51,Production (Mt),531.551,C,658.31,C,635.929,C,545.869,C,579.79,C,616.245,C,652.025,C,649.565,C,680.482,C,674.266,C,662.198,C,663.438,C,669.971,C
143,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
143,22,51,Production (Mt),1063.103,C,1316.619,C,1271.859,C,1091.738,C,1159.579,C,1232.49,C,1304.05,C,1299.13,C,1360.965,C,1348.531,C,1324.396,C,1326.877,C,1339.943,C
144,16,41,Extr Rate (Hg/Mt),7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
144,16,51,Production (Mt),126804.953,C,131553.875,C,121097.844,C,47654.578,C,95995.711,C,96208.5,C,104211,C,123285.586,C,230014.469,C,295187.156,C,300708,C,302422.5,C,301341,C
144,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
144,18,51,Production (Mt),6883.991,C,6681.824,C,5701.767,C,3605.701,C,5197.335,C,6476.027,C,6514.084,C,6953.277,C,8905.106,C,11405.054,C,11923.643,C,11914.575,C,11768.372,C
144,20,41,Extr Rate (Hg/Mt),12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C
144,20,51,Production (Mt),321.849,C,312.397,C,266.576,C,168.578,C,242.992,C,302.775,C,304.555,C,325.088,C,416.343,C,533.223,C,557.469,C,557.045,C,550.21,C
144,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
144,22,51,Production (Mt),1788.05,C,1735.539,C,1480.978,C,936.546,C,1349.957,C,1682.085,C,1691.97,C,1806.046,C,2313.015,C,2962.352,C,3097.05,C,3094.695,C,3056.72,C
146,16,41,Extr Rate (Hg/Mt),7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C
146,16,51,Production (Mt),430560,C,419760,C,399600,C,389520,C,369360,C,339840,C,344880,C,329760,C,299520,C,290880,C,332640,C,331200,C,262080,C
146,18,41,Extr Rate (Hg/Mt),10193.637,C,9990,C,10228,C,10056.19,C,11000,C,10000,C,10500,C,10579,C,10313.333,C,10308.236,C,10037.179,C,10171.831,C,10000,C
146,18,51,Production (Mt),11213, ,11988, ,10228, ,10559, ,8800, ,12400, ,10500, ,10579, ,7735, ,8762, ,7829, ,7222, ,6900, 
146,19,41,Extr Rate (Hg/Mt),300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C,300,C
146,19,51,Production (Mt),17940,C,17490,C,16650,C,16230,C,15390,C,14160,C,14370,C,13740,C,12480,C,12120,C,13860,C,13800,C,10920,C
146,22,41,Extr Rate (Hg/Mt),9120,C,11560,C,8986.667,C,10024,C,9912.5,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
146,22,51,Production (Mt),1368, ,1156, ,1348, ,5012, ,3965, ,4000,C,2000,C,1800,C,1500,C,1500,C,1500,C,1500,C,1500,C
147,16,41,Extr Rate (Hg/Mt),7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
147,16,51,Production (Mt),38312.25,C,38111.34,C,38455.426,C,42154.699,C,57325.633,C,45471.75,C,20154.227,C,41016.945,C,55246.84,C,67996.211,C,51829.32,C,40412.316,C,38540.684,C
148,16,41,Extr Rate (Hg/Mt),7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C
148,16,51,Production (Mt),0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C
149,16,41,Extr Rate (Hg/Mt),9600,C,9600,C,9600,C,9600,C,9600,C,9600,C,9600,C,9600,C,9600,C,9600,C,9600,C,9600,C,9600,C
149,16,51,Production (Mt),731677.438,C,755458.562,C,840360.938,C,836731.25,C,914000.625,C,921600,C,945600,C,958080,C,1008000,C,1056000,C,1182702.75,C,1096704,C,1117632,C
149,18,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
149,18,51,Production (Mt),520,C,600,C,1400,C,1200,C,1280,C,1480,C,1720,C,4800,C,8000,C,2400,C,2000,C,1200,C,4800,C
149,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
149,22,51,Production (Mt),780,C,900,C,2100,C,1800,C,1920,C,2220,C,2580,C,7200,C,12000,C,3600,C,3000,C,1800,C,7200,C
150,16,41,Extr Rate (Hg/Mt),8001.971,C,7999.871,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,7984.762,C,7990.577,C,8000,C,8000,C,8000,C
150,16,51,Production (Mt),1217900, ,1239500, ,1479200,*,1491200,*,1426400,*,1370400,*,1433600,*,1380000,*,1257600,*,1356800,*,1478400,*,1414400,*,1543200,*
150,18,41,Extr Rate (Hg/Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
150,18,51,Production (Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
150,19,41,Extr Rate (Hg/Mt),200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C
150,19,51,Production (Mt),30440,C,30988,C,36980,C,37280,C,35660,C,34260,C,35840,C,34500,C,31500,C,33960,C,36960,C,35360,C,38580,C
150,20,41,Extr Rate (Hg/Mt),12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C
150,20,51,Production (Mt),14400,C,0,C,0,C,0,C,2400,C,600,C,0,C,0,M,0,M,0,M,0,M,0,M,0,M
150,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
150,22,51,Production (Mt),105000,C,93000,C,83000,C,67000,C,51000,C,52000,C,69000,C,8000,C,0,C,19000,C,10000,C,37800,C,0,C
151,16,41,Extr Rate (Hg/Mt),7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C
151,16,51,Production (Mt),8100.864,C,11750.4,C,8294.4,C,4870.8,C,8985.6,C,6220.8,C,7603.2,C,11059.2,C,3123.562,C,0,C,340.56,C,221.76,C,174.758,C
153,16,41,Extr Rate (Hg/Mt),7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C,7200,C
153,16,51,Production (Mt),19279.268,C,14275.829,C,18971.719,C,18668.002,C,16019.834,C,17469.576,C,16373.441,C,19354.076,C,18414.842,C,18082.504,C,20295.037,C,22499.611,C,20994.891,C
154,16,41,Extr Rate (Hg/Mt),7063.109,C,6998.577,C,7001.149,C,7000.727,C,7019.65,C,7010.214,C,7032.967,C,7000,C,7027.027,C,7000,C,7004.831,C,7004.831,C,7000,C
154,16,51,Production (Mt),168102, ,142561, ,164387, ,154226, ,140393, ,131091, ,128000,F,133000,F,130000,F,140000,F,145000,F,145000,F,140000,F
154,19,41,Extr Rate (Hg/Mt),200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C,200,C
154,19,51,Production (Mt),4760,C,4074,C,4696,C,4406,C,4000,C,3740,C,3640,C,3800,C,3700,C,4000,C,4140,C,4140,C,4000,C
154,20,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
154,20,51,Production (Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,300,C,500,C,500,C,500,C,500,C,500,C
154,22,41,Extr Rate (Hg/Mt),11000,C,11000,C,11000,C,11000,C,11000,C,11000,C,11000,C,11000,C,11000,C,11000,C,11000,C,11000,C,11000,C
154,22,51,Production (Mt),0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M,0,M
156,16,41,Extr Rate (Hg/Mt),8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C,8000,C
156,16,51,Production (Mt),224640,C,221440,C,231040,C,252800,C,253440,C,230400,C,208000,C,203520,C,220800,C,224000,C,230400,C,224000,C,227200,C
156,22,41,Extr Rate (Hg/Mt),10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C,10000,C
156,22,51,Production (Mt),4608.9,C,4557.96,C,4768.98,C,5256.6,C,5223.7,C,4715.561,C,4289.06,C,4266.28,C,4580.3,C,4656.7,C,9581.28,C,4678.12,C,9602.4,C
157,16,41,Extr Rate (Hg/Mt),7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C,7500,C
157,16,51,Production (Mt),63436.211,C,66953.438,C,58809.855,C,73275,C,66885,C,55998.387,C,71756.578,C,90866.547,C,88934.266,C,95399.297,C,92182.961,C,100210.469,C,78481.484,C
157,20,41,Extr Rate (Hg/Mt),12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C,12000,C
157,20,51,Production (Mt),0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C,0,C
