geographicAreaFS,Geographic Area,measuredItemFS,Item,measuredElementFS,Element,timePointYears,Year,Value,Status
233,Burkina Faso,401,"Chillies&Peppers, Green",41,Productivity Indicator,2011,2011,42136.4358,C
233,Burkina Faso,402,"Onions+Shallots, Green",41,Productivity Indicator,2011,2011,174152.466,C
233,Burkina Faso,414,"Beans, Green",41,Productivity Indicator,2011,2011,149745.331,C
233,Burkina Faso,430,Okra,41,Productivity Indicator,2011,2011,80781.1948,C
233,Burkina Faso,463,Vegetables Fresh nes,41,Productivity Indicator,2011,2011,94761.0236,C
233,Burkina Faso,469,Vegetables Dehydrated,41,Productivity Indicator,2011,2011,5000,C
233,Burkina Faso,490,Oranges,41,Productivity Indicator,2011,2011,45426.3566,C
233,Burkina Faso,495,Tang.Mand.Clement.Satsma,41,Productivity Indicator,2011,2011,81315.7895,C
233,Burkina Faso,497,Lemons and Limes,41,Productivity Indicator,2011,2011,69302.3256,C
233,Burkina Faso,507,Grapefruit and Pomelos,41,Productivity Indicator,2011,2011,146875,C
233,Burkina Faso,571,Mangoes,41,Productivity Indicator,2011,2011,90842.5414,C
233,Burkina Faso,603,Fruit Tropical Fresh nes,41,Productivity Indicator,2011,2011,52310.803,C
233,Burkina Faso,619,Fruit Fresh nes,41,Productivity Indicator,2011,2011,57166.5638,C
233,Burkina Faso,620,Fruit Dried nes,41,Productivity Indicator,2011,2011,2500,C
233,Burkina Faso,654,Dregs from Brewing+Dist.,41,Productivity Indicator,2011,2011,4000,C
233,Burkina Faso,723,Spices nes,41,Productivity Indicator,2011,2011,18564.0695,C
233,Burkina Faso,767,Cotton Lint,41,Productivity Indicator,2011,2011,3400.92097,C
233,Burkina Faso,769,Cotton Waste,41,Productivity Indicator,2011,2011,100,C
233,Burkina Faso,826,Tobacco Leaves,41,Productivity Indicator,2011,2011,7526.98724,C
233,Burkina Faso,867,Beef and Veal,41,Productivity Indicator,2011,2011,1129.99916,C
233,Burkina Faso,868,"Offals of Cattle, Edible",41,Productivity Indicator,2011,2011,190,F
233,Burkina Faso,869,Fat of Cattle,41,Productivity Indicator,2011,2011,26,F
233,Burkina Faso,882,"Cow Milk, Whole, Fresh",41,Productivity Indicator,2011,2011,1133.00088,C
233,Burkina Faso,887,Ghee (From Cow Milk),41,Productivity Indicator,2011,2011,500,C
233,Burkina Faso,888,Skim Milk of Cows,41,Productivity Indicator,2011,2011,9300,C
233,Burkina Faso,919,"Cattle Hides, Fresh",41,Productivity Indicator,2011,2011,179.999995,C
233,Burkina Faso,920,Hides Wet-Salted Cattle,41,Productivity Indicator,2011,2011,8000,C
233,Burkina Faso,944,Indigenous Cattle Meat,41,Productivity Indicator,2011,2011,1130,F
233,Burkina Faso,945,Biological Cattle Meat,41,Productivity Indicator,2011,2011,2260,F
233,Burkina Faso,977,Mutton and Lamb,41,Productivity Indicator,2011,2011,89.999503,C
233,Burkina Faso,978,"Offals of Sheep, Edible",41,Productivity Indicator,2011,2011,25,F
233,Burkina Faso,979,Fat of Sheep,41,Productivity Indicator,2011,2011,4,F
233,Burkina Faso,982,Sheep Milk,41,Productivity Indicator,2011,2011,617.997458,C
233,Burkina Faso,995,"Sheepskins, Fresh",41,Productivity Indicator,2011,2011,22,C
233,Burkina Faso,996,Skin Wet-Salted Sheep,41,Productivity Indicator,2011,2011,8000,C
233,Burkina Faso,997,Skin Dry-Salted Sheep,41,Productivity Indicator,2011,2011,5000,C
233,Burkina Faso,1012,Indigenous Sheep Meat,41,Productivity Indicator,2011,2011,90,
233,Burkina Faso,1013,Biological Sheep Meat,41,Productivity Indicator,2011,2011,180,F
233,Burkina Faso,1017,Goat Meat,41,Productivity Indicator,2011,2011,80.000176,C
233,Burkina Faso,1018,"Offals of Goats, Edible",41,Productivity Indicator,2011,2011,22,C
233,Burkina Faso,1019,Fat of Goats,41,Productivity Indicator,2011,2011,3,C
233,Burkina Faso,1020,Goat Milk,41,Productivity Indicator,2011,2011,618.000141,C
233,Burkina Faso,1025,"Goatskins, Fresh",41,Productivity Indicator,2011,2011,20.999999,C
233,Burkina Faso,1026,Skins Wet-Salted Goats,41,Productivity Indicator,2011,2011,8000,C
233,Burkina Faso,1027,Skins Dry-Salted Goats,41,Productivity Indicator,2011,2011,5000,C
233,Burkina Faso,1032,Indigenous Goat Meat,41,Productivity Indicator,2011,2011,80,F
233,Burkina Faso,1033,Biological Goat Meat,41,Productivity Indicator,2011,2011,160,F
233,Burkina Faso,1035,Pigmeat,41,Productivity Indicator,2011,2011,240,F
233,Burkina Faso,1036,"Offals of Pigs, Edible",41,Productivity Indicator,2011,2011,16,C
233,Burkina Faso,1037,Fat of Pigs,41,Productivity Indicator,2011,2011,24,C
233,Burkina Faso,1055,Indigenous Pigmeat,41,Productivity Indicator,2011,2011,240,F
233,Burkina Faso,1056,Biological Pig Meat,41,Productivity Indicator,2011,2011,350,F
233,Burkina Faso,1058,Chicken Meat,41,Productivity Indicator,2011,2011,8000,C
233,Burkina Faso,1062,Hen Eggs,41,Productivity Indicator,2011,2011,35000,C
233,Burkina Faso,1094,Indigenous Chicken Meat,41,Productivity Indicator,2011,2011,8000,C
233,Burkina Faso,1095,Biological Chicken Meat,41,Productivity Indicator,2011,2011,11000,C
233,Burkina Faso,1097,Horsemeat,41,Productivity Indicator,2011,2011,1525,F
233,Burkina Faso,1098,Offals of Horse,41,Productivity Indicator,2011,2011,179.999995,C
233,Burkina Faso,1102,"Horse Hides, Fresh",41,Productivity Indicator,2011,2011,179.999995,C
233,Burkina Faso,1108,Meat of Asses,41,Productivity Indicator,2011,2011,512,F
233,Burkina Faso,1109,Hides of Asses Fresh,41,Productivity Indicator,2011,2011,89.999998,C
233,Burkina Faso,1120,Indigenous Horse Meat,41,Productivity Indicator,2011,2011,1525,F
233,Burkina Faso,1121,Biological Horse Meat,41,Productivity Indicator,2011,2011,3050,F
233,Burkina Faso,1122,Indigenous Ass Meat,41,Productivity Indicator,2011,2011,512,F
233,Burkina Faso,1123,Biological Ass Meat,41,Productivity Indicator,2011,2011,1024,F
233,Burkina Faso,1127,Meat of Camels,41,Productivity Indicator,2011,2011,1920,F
233,Burkina Faso,1128,"Offals of Camel, Edible",41,Productivity Indicator,2011,2011,300,C
233,Burkina Faso,1129,Fat of Camels,41,Productivity Indicator,2011,2011,44.999999,C
233,Burkina Faso,1130,Camel Milk,41,Productivity Indicator,2011,2011,1134.1515,C
233,Burkina Faso,1133,"Camel Hides, Fresh",41,Productivity Indicator,2011,2011,250,C
233,Burkina Faso,1137,Indigenous Camel Meat,41,Productivity Indicator,2011,2011,1920,F
233,Burkina Faso,1138,Biological Camel Meat,41,Productivity Indicator,2011,2011,3840,F
233,Burkina Faso,1164,"Meat, Dried, nes",41,Productivity Indicator,2011,2011,4000,C
29,Burundi,15,Wheat,41,Productivity Indicator,2011,2011,8510.43478,C
29,Burundi,16,Flour of Wheat,41,Productivity Indicator,2011,2011,8200,C
29,Burundi,17,Bran of Wheat,41,Productivity Indicator,2011,2011,1200,C
29,Burundi,27,"Rice, Paddy",41,Productivity Indicator,2011,2011,32416.6667,C
29,Burundi,31,Milled Paddy Rice,41,Productivity Indicator,2011,2011,6000,C
29,Burundi,32,"Rice, Broken",41,Productivity Indicator,2011,2011,10000,C
29,Burundi,35,Bran of Rice,41,Productivity Indicator,2011,2011,800,C
29,Burundi,51,Beer of Barley,41,Productivity Indicator,2011,2011,65025.9736,C
29,Burundi,56,Maize,41,Productivity Indicator,2011,2011,10037.7344,C
29,Burundi,58,Flour of Maize,41,Productivity Indicator,2011,2011,9000,C
29,Burundi,59,Bran of Maize,41,Productivity Indicator,2011,2011,500,C
29,Burundi,79,Millet,41,Productivity Indicator,2011,2011,10714.2857,C
29,Burundi,80,Flour of Millet,41,Productivity Indicator,2011,2011,7500,C
29,Burundi,81,Bran of Millet,41,Productivity Indicator,2011,2011,800,C
29,Burundi,82,Beer of Millet,41,Productivity Indicator,2011,2011,24000,C
29,Burundi,83,Sorghum,41,Productivity Indicator,2011,2011,12810.3245,C
29,Burundi,84,Flour of Sorghum,41,Productivity Indicator,2011,2011,7500,C
29,Burundi,85,Bran of Sorghum,41,Productivity Indicator,2011,2011,800,C
29,Burundi,86,Beer of Sorghum,41,Productivity Indicator,2011,2011,24000,C
29,Burundi,108,Cereals nes,41,Productivity Indicator,2011,2011,8621.6,C
29,Burundi,111,Flour of Cereals,41,Productivity Indicator,2011,2011,9000,C
29,Burundi,112,Bran of Cereals,41,Productivity Indicator,2011,2011,500,C
29,Burundi,116,Potatoes,41,Productivity Indicator,2011,2011,25598.1818,C
29,Burundi,122,Sweet Potatoes,41,Productivity Indicator,2011,2011,70228.1618,C
29,Burundi,125,Cassava,41,Productivity Indicator,2011,2011,84789.8333,C
29,Burundi,126,Flour of Cassava,41,Productivity Indicator,2011,2011,3000,C
29,Burundi,136,Taro (Coco Yam),41,Productivity Indicator,2011,2011,36444.375,C
29,Burundi,137,Yams,41,Productivity Indicator,2011,2011,98980,C
29,Burundi,156,Sugar Cane,41,Productivity Indicator,2011,2011,766605.012,C
29,Burundi,158,Cane Sugar,41,Productivity Indicator,2011,2011,1595.61965,C
29,Burundi,164,Sugar Refined,41,Productivity Indicator,2011,2011,9200,C
29,Burundi,165,Molasses,41,Productivity Indicator,2011,2011,466.987851,C
29,Burundi,170,Bagasse,41,Productivity Indicator,2011,2011,2500,C
29,Burundi,176,"Beans, Dry",41,Productivity Indicator,2011,2011,7596.5597,C
